,NOSE_x,NOSE_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_INDEX_x,LEFT_INDEX_y,RIGHT_INDEX_x,RIGHT_INDEX_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,CENTER_HIP_x,CENTER_HIP_y,CENTER_SHOULDER_x,CENTER_SHOULDER_y,Angle_upper_arms,Angle_elbow_L,Angle_elbow_R,Angle_thighs,Angle_knee_L,Angle_knee_R,Angle_shoulder_L,Angle_shoulder_R,Angle_hip_L,Angle_hip_R,width,height,pose_num
327,1056.12,322.29,1144.32,416.70,945.02,415.81,1294.70,454.37,800.86,440.88,1345.18,316.04,753.51,290.12,1373.46,287.89,714.77,265.21,1087.54,678.70,962.15,672.45,1288.60,767.63,793.47,776.22,1228.41,970.41,815.46,974.59,1322.54,1024.12,723.08,1026.23,1024.84,675.57,1044.67,416.26,156.07,84.01,82.43,124.54,82.67,64.73,80.31,75.76,70.51,54.03,1920,1080,5
328,811.52,181.63,932.59,314.84,680.08,310.19,1111.49,381.46,490.95,377.13,1165.79,217.74,455.25,198.01,1158.99,151.99,464.98,132.67,881.39,670.99,723.43,671.51,1111.99,826.34,484.98,824.55,1171.44,1083.72,493.21,1083.92,1259.14,1164.97,388.04,1142.45,802.41,671.25,806.34,312.52,140.08,92.08,98.22,113.34,43.03,59.13,70.20,69.88,56.66,56.68,1500,1206,5
329,648.64,86.33,770.96,234.37,537.61,239.78,936.65,244.50,380.30,245.53,1067.24,172.29,254.55,169.88,1104.57,136.64,213.44,135.97,735.74,520.45,592.16,523.69,924.51,593.23,388.74,587.15,988.42,776.49,305.64,757.62,1063.55,835.53,235.83,810.21,663.95,522.07,654.28,237.07,174.41,32.44,33.12,141.59,49.69,46.69,84.56,89.85,66.97,74.62,1300,957,5
330,515.96,153.44,422.93,274.10,644.35,279.27,230.14,310.31,821.38,318.58,96.50,191.73,954.27,200.18,58.83,157.15,991.08,154.64,460.04,633.34,574.37,631.31,231.76,731.42,828.13,729.89,219.29,977.85,835.02,982.19,168.09,1006.02,931.89,1021.55,517.21,632.33,533.64,276.68,156.84,52.22,54.22,135.52,63.85,67.21,76.72,80.12,64.10,71.42,1043,1042,5
331,748.82,290.00,933.98,498.88,614.60,511.08,974.74,772.25,528.92,765.09,784.01,591.65,724.54,608.74,776.35,515.74,749.55,531.04,903.02,925.11,710.00,942.07,1221.20,977.73,365.67,1015.48,1238.02,1295.06,408.21,1322.72,1349.02,1399.87,272.87,1422.78,806.51,933.59,774.29,504.98,27.12,141.92,147.27,158.57,77.57,85.85,4.18,22.94,76.31,82.26,1534,1534,5
332,141.50,67.86,145.74,95.52,111.15,95.15,165.97,88.90,83.10,91.07,167.90,54.90,81.44,52.51,169.35,43.91,84.92,39.14,141.83,170.26,114.82,170.58,184.47,179.62,97.14,196.73,168.17,228.15,83.04,250.28,188.32,237.83,81.37,268.17,128.32,170.42,128.45,95.34,153.58,68.60,79.25,111.69,96.18,19.32,108.24,98.18,77.71,33.98,300,300,5
333,102.97,73.73,118.37,93.76,88.44,95.06,111.71,61.46,90.39,66.65,103.09,34.11,97.12,36.13,102.08,27.85,99.56,29.21,117.22,155.31,91.17,154.83,153.80,163.78,50.28,156.35,153.15,205.91,59.28,194.64,167.42,217.86,43.29,204.11,104.20,155.07,103.40,94.41,15.57,5.84,8.51,164.84,77.85,101.10,169.10,175.33,76.22,88.62,201,251,5
334,404.01,208.81,418.89,246.96,348.87,247.57,430.54,176.60,330.22,177.15,386.45,131.48,379.96,134.89,380.32,118.60,386.52,123.85,413.06,379.72,356.52,378.36,504.43,381.41,263.43,379.84,508.60,475.39,248.84,472.51,547.53,497.76,207.64,491.84,384.79,379.04,383.88,247.26,24.23,53.74,64.48,178.03,86.40,80.14,170.20,165.56,88.55,89.48,800,534,5
335,433.30,75.98,490.52,139.12,378.23,132.49,574.07,156.96,297.41,143.36,581.89,79.18,285.99,64.87,590.74,57.22,277.93,45.09,468.04,295.32,398.22,296.39,581.31,344.19,299.53,355.58,585.17,466.74,298.44,470.87,635.40,498.67,254.49,502.24,433.13,295.86,434.38,135.80,160.29,96.32,89.38,125.71,64.86,58.50,78.39,81.89,67.11,58.60,900,508,5
336,995.06,273.08,1151.98,446.99,861.38,454.03,1162.31,679.54,856.76,684.09,1034.25,525.80,980.03,525.80,1027.71,450.44,988.44,450.40,1092.74,886.55,913.48,883.38,1401.14,993.05,608.17,979.52,1451.21,1318.97,547.41,1322.03,1597.15,1388.50,390.88,1390.64,1003.11,884.96,1006.68,450.51,3.69,142.75,143.24,143.47,62.22,62.46,3.02,0.68,71.42,72.05,2000,1428,5
337,405.02,264.47,448.84,322.95,368.05,318.32,443.50,225.83,369.94,229.31,421.73,139.95,401.13,139.80,418.15,121.64,411.55,122.78,439.21,484.98,364.36,482.46,558.81,491.07,250.56,498.56,562.76,592.68,253.89,602.09,609.10,624.96,204.19,634.99,401.78,483.72,408.44,320.64,4.37,11.07,17.99,169.03,84.85,83.79,174.51,178.88,89.42,79.61,792,791,5
338,311.12,111.75,333.13,135.93,288.77,135.75,366.59,135.32,252.71,135.46,385.32,106.42,237.51,104.86,395.09,100.83,229.01,99.51,324.81,202.80,294.00,202.22,373.35,218.41,246.78,224.38,374.65,264.80,250.49,257.51,382.35,282.48,242.99,273.36,309.41,202.51,310.95,135.84,178.49,56.01,63.10,137.03,70.58,71.24,92.36,89.15,73.50,63.53,650,433,5
339,109.10,65.82,125.10,83.39,90.37,83.28,153.51,83.57,62.94,79.15,157.62,58.92,60.10,53.51,157.74,50.59,61.51,45.17,119.89,131.54,97.46,132.20,157.49,143.28,60.44,142.46,157.72,179.44,59.12,179.66,168.32,189.25,46.05,188.37,108.68,131.87,107.74,83.34,171.79,80.87,75.12,147.16,72.29,72.46,88.54,99.67,71.55,75.61,215,234,5
340,544.08,185.71,620.42,250.25,470.80,231.99,658.46,373.68,422.57,365.54,565.92,335.00,525.82,329.69,553.24,297.81,537.92,289.98,583.24,441.34,483.83,438.97,735.35,530.14,326.86,528.24,729.58,705.49,315.94,708.11,789.75,751.59,248.22,752.43,533.54,440.15,545.61,241.12,36.99,129.81,129.00,120.10,61.61,56.90,20.60,16.38,63.19,56.90,1024,844,5
341,156.93,29.66,177.51,53.69,140.24,54.56,185.82,78.94,132.65,80.89,162.13,67.18,155.17,65.72,159.65,57.55,157.33,55.81,170.57,107.21,146.50,107.22,213.63,112.74,105.10,112.52,221.83,154.85,97.76,152.57,229.80,169.65,87.97,167.55,158.53,107.22,158.87,54.12,34.30,134.63,140.04,165.39,71.66,72.32,18.58,15.71,83.05,82.35,275,183,5
342,625.71,154.57,719.74,275.29,532.62,272.92,768.24,403.30,488.10,403.05,646.93,362.99,607.49,359.36,635.81,314.90,620.64,312.67,680.04,525.62,562.32,527.65,881.17,577.94,376.31,583.91,896.88,787.68,370.82,791.70,992.24,826.61,272.04,831.75,621.18,526.64,626.18,274.11,39.64,129.14,128.98,148.59,71.14,71.66,21.89,17.75,76.55,72.04,1300,956,5
343,305.12,79.28,342.94,116.72,274.59,117.90,354.34,172.90,264.18,176.43,311.89,143.38,300.21,145.39,308.41,126.18,302.47,127.12,330.14,214.15,286.30,214.90,404.55,231.26,214.37,232.48,393.89,297.52,225.53,298.09,423.13,319.36,195.58,318.54,308.22,214.53,308.76,117.31,21.56,136.29,140.84,153.32,86.20,85.91,11.79,9.77,77.37,75.94,600,379,5
344,1026.96,301.25,861.01,471.74,1180.98,475.93,604.36,508.14,1415.18,513.42,573.62,299.62,1433.79,295.26,580.26,231.86,1413.97,230.39,904.11,989.40,1106.15,985.39,593.06,1044.61,1412.85,1029.68,508.45,1398.04,1485.64,1389.42,464.41,1373.24,1554.18,1384.54,1005.13,987.39,1021.00,473.84,162.83,89.69,94.22,161.72,66.47,70.34,80.16,82.68,78.17,83.55,2048,1601,5
345,139.29,57.02,150.64,67.44,129.06,66.97,163.36,66.98,111.17,68.71,158.47,51.91,106.60,50.19,157.42,46.69,107.80,43.71,148.75,105.04,132.83,104.28,170.71,116.38,104.67,109.26,175.52,142.91,103.66,133.34,185.91,150.70,91.50,138.41,140.79,104.66,139.85,67.21,176.52,105.91,81.67,142.66,52.40,77.57,90.63,85.90,61.25,81.41,299,168,5
346,510.67,176.27,547.75,201.92,485.23,203.91,544.62,134.67,479.79,138.54,515.39,77.81,494.93,75.98,509.47,59.82,501.25,59.17,549.39,325.87,493.12,323.93,614.36,383.65,420.22,372.01,614.28,433.69,410.56,435.25,631.36,468.00,392.15,469.27,521.25,324.90,516.49,202.91,2.09,24.54,18.36,104.94,48.44,47.91,179.57,177.48,46.11,58.83,1024,512,5
347,660.44,264.79,711.58,327.75,605.67,329.72,788.37,320.91,528.69,315.13,792.63,246.18,518.31,243.55,785.30,220.07,525.59,217.02,693.42,482.29,623.44,481.98,808.10,508.31,506.22,509.88,813.06,616.46,497.94,619.77,863.70,650.52,451.02,650.83,658.43,482.13,658.63,328.73,164.18,81.65,71.02,153.83,74.59,72.30,95.16,100.66,77.29,76.54,1280,713,5
348,245.35,61.85,285.29,101.21,208.83,100.36,340.93,112.73,151.74,112.38,351.14,60.86,129.12,59.75,351.17,40.62,128.76,40.76,268.95,212.42,220.61,213.50,350.76,233.45,141.11,236.40,348.61,320.09,144.54,322.78,382.59,338.50,111.13,342.76,244.78,212.96,247.06,100.78,156.41,90.57,78.63,149.51,77.01,76.20,79.46,76.94,76.75,72.76,480,360,5
349,382.89,254.04,341.50,290.76,420.80,284.58,363.68,256.29,398.91,260.98,374.88,208.27,391.54,202.33,382.09,186.33,382.44,176.22,358.87,438.07,410.45,438.75,257.23,443.53,513.02,431.99,225.83,543.37,527.92,527.86,215.09,582.23,540.52,564.66,384.66,438.41,381.15,287.67,75.60,19.63,35.68,179.30,69.47,84.93,145.91,138.49,88.26,92.44,1024,683,5
350,1574.55,405.44,1757.70,654.88,1403.20,641.51,1872.84,917.03,1306.33,911.75,2016.39,1109.01,1152.61,1116.52,2090.51,1143.02,1082.81,1156.58,1693.36,1154.96,1461.06,1152.30,2088.74,1243.23,1090.33,1268.82,2010.14,1636.14,1170.28,1628.86,2036.32,1807.11,1136.97,1803.51,1577.21,1153.63,1580.45,648.20,43.43,13.08,17.18,149.97,88.73,85.07,24.08,19.35,77.78,72.18,3094,1920,5
351,398.21,450.09,435.41,490.20,360.25,490.44,468.96,418.57,331.15,419.78,484.71,343.35,301.49,347.88,490.71,320.82,297.09,325.33,427.81,650.78,368.68,650.39,534.10,674.92,262.14,672.13,546.81,791.29,247.93,787.34,576.40,825.34,225.91,820.94,398.25,650.58,397.83,490.32,47.48,13.28,0.03,155.67,70.97,71.43,154.76,157.76,77.05,78.61,800,975,5
352,698.90,247.74,778.22,340.72,631.39,339.39,803.13,446.91,604.85,451.90,775.59,504.83,638.56,510.38,754.06,510.45,658.50,518.30,751.76,539.77,656.90,543.70,908.30,622.59,502.08,620.91,891.06,766.28,528.15,756.32,962.04,810.17,459.28,797.28,704.33,541.74,704.81,340.05,26.48,38.63,43.24,125.61,68.96,74.39,13.34,13.14,62.25,63.36,1272,825,5
353,345.27,74.15,391.85,118.12,294.44,118.95,469.83,125.55,215.84,135.21,478.52,55.85,214.82,63.48,470.56,31.52,221.50,37.65,377.19,250.50,316.77,252.28,472.70,298.25,225.72,306.43,467.43,388.71,231.78,395.52,513.13,413.15,190.93,417.58,346.98,251.39,343.15,118.54,162.87,88.33,100.88,122.70,66.77,63.16,82.91,79.96,61.79,60.91,700,427,5
354,916.08,232.70,1027.24,361.73,792.72,363.29,1202.15,385.30,619.05,390.68,1225.75,218.95,613.31,221.01,1223.41,162.85,626.28,163.39,978.58,677.35,846.85,684.05,1219.83,715.60,623.99,720.86,1232.06,957.47,602.54,957.51,1345.77,1012.24,490.32,1008.12,912.72,680.70,909.98,362.51,163.36,89.60,97.03,161.61,78.09,75.44,81.83,81.53,80.50,81.11,1890,1116,5
355,632.02,182.58,743.91,271.01,548.50,279.76,773.02,388.88,516.25,375.86,823.34,380.41,483.70,397.65,821.48,347.79,484.43,363.46,711.57,558.10,590.97,559.58,918.84,549.76,391.44,552.82,928.25,787.28,389.75,786.01,1022.93,843.46,292.24,831.43,651.27,558.84,646.21,275.38,32.42,85.68,37.66,175.76,90.04,91.52,12.85,19.57,91.28,92.96,1300,956,5
356,94.75,106.79,113.79,129.74,77.17,127.87,122.35,158.75,70.39,157.80,145.60,170.09,48.57,172.99,154.04,169.68,38.71,172.00,108.27,178.75,85.62,179.47,149.86,179.25,45.97,180.36,157.63,220.66,41.96,223.73,177.02,228.49,24.64,233.29,96.94,179.11,95.48,128.80,29.20,47.56,42.39,178.03,78.68,83.43,14.76,14.43,87.65,90.38,194,259,5
357,615.36,127.71,699.83,246.52,522.12,236.44,748.09,376.31,475.16,365.43,631.91,288.33,604.45,293.10,627.52,245.97,613.26,249.84,671.72,476.84,561.68,478.07,877.54,522.54,370.39,539.90,840.70,700.42,397.44,713.70,874.26,782.03,359.48,794.85,616.70,477.45,610.98,241.48,40.40,147.53,139.23,149.57,89.18,80.94,19.01,21.40,76.09,73.48,1280,720,5
358,320.68,69.17,368.92,121.68,274.81,124.00,409.41,183.53,235.34,192.53,446.26,239.20,194.54,252.20,454.18,260.30,181.02,269.05,353.57,258.76,293.07,258.27,461.23,292.61,185.65,290.88,471.98,395.54,175.02,387.67,515.25,417.70,135.20,404.79,323.32,258.51,321.86,122.84,63.15,0.29,4.42,145.66,66.58,66.84,32.60,30.56,71.93,73.73,612,408,5
359,1142.32,388.33,1221.43,455.55,1059.24,446.97,1279.60,310.01,1019.99,301.14,1315.60,156.10,1007.17,147.38,1321.31,107.42,1015.13,110.26,1205.57,754.75,1079.55,749.28,1416.16,770.44,873.99,763.89,1380.13,984.54,893.71,962.11,1468.30,1039.31,804.20,1010.73,1142.56,752.01,1140.34,451.26,36.85,8.62,10.29,171.67,95.29,91.61,157.79,165.36,85.31,86.36,1745,1080,5
360,410.06,226.31,472.73,313.66,345.52,312.50,571.92,292.70,248.84,306.82,644.59,240.10,165.67,263.49,660.56,214.24,149.44,236.71,448.10,495.86,364.88,494.64,585.99,512.55,228.29,515.83,591.13,641.66,240.33,645.61,607.42,706.32,222.39,704.63,406.49,495.25,409.13,313.08,164.70,23.96,24.15,164.28,80.82,86.48,102.76,92.54,83.93,80.35,792,792,5
361,129.44,34.84,144.92,55.71,115.18,54.47,170.01,52.03,95.49,52.12,170.05,26.19,96.52,28.41,169.64,17.39,98.92,20.81,138.56,108.29,117.94,106.18,167.30,132.33,85.16,120.39,173.66,170.44,90.31,152.80,189.12,182.08,74.47,158.05,128.25,107.24,130.05,55.09,164.83,81.54,85.70,116.65,40.61,75.59,100.33,94.84,52.06,64.59,266,190,5
362,1096.83,299.76,1241.38,464.65,942.04,458.85,1460.54,515.66,736.76,510.98,1533.66,300.32,680.81,306.01,1522.76,218.34,696.78,223.88,1196.53,860.85,992.17,858.57,1496.92,1010.93,699.24,1019.43,1488.36,1315.14,723.89,1315.90,1615.46,1418.63,597.48,1394.18,1094.35,859.71,1091.71,461.75,152.65,84.35,88.98,124.68,65.06,65.98,76.52,76.13,63.07,61.61,2000,1500,5
363,259.54,159.49,298.29,204.72,220.66,201.38,321.99,265.31,193.20,263.52,267.96,235.86,249.54,234.88,261.46,220.29,259.01,218.54,282.30,316.48,230.04,316.76,379.99,328.92,128.07,329.37,368.67,422.01,148.31,420.39,406.48,441.77,109.10,439.31,256.17,316.62,259.48,203.05,45.21,139.96,140.79,165.69,89.68,95.48,23.04,22.18,84.41,81.28,512,512,5
364,134.32,56.20,148.77,66.72,129.37,64.63,142.35,42.40,125.37,42.32,138.93,20.43,131.80,19.14,139.16,12.86,134.23,13.11,149.39,111.77,132.69,111.68,167.55,128.21,104.41,121.45,175.18,159.80,111.42,149.84,179.87,170.60,97.46,155.39,141.04,111.73,139.07,65.67,4.60,5.90,25.69,118.79,34.29,84.80,167.68,172.28,45.41,73.38,300,168,5
365,159.98,48.67,164.31,63.47,138.17,63.05,185.03,62.88,116.05,62.62,203.55,60.04,95.63,63.09,209.42,59.23,89.17,62.07,159.25,101.13,143.22,101.72,188.48,104.71,122.28,120.01,193.95,134.47,97.53,136.69,205.02,140.54,96.91,144.08,151.23,101.43,151.24,63.26,177.25,7.07,2.41,131.88,72.61,7.15,91.65,91.10,83.03,48.85,300,168,6
366,307.89,57.56,319.67,113.66,231.13,112.57,390.90,117.40,157.75,118.76,458.69,120.15,93.32,124.19,481.39,120.14,73.77,122.69,295.93,244.17,241.98,243.50,394.76,261.66,165.19,306.47,432.71,362.35,87.54,368.90,478.58,379.92,83.25,390.99,268.95,243.84,275.40,113.11,172.17,0.69,0.00,130.62,59.31,0.55,89.81,82.36,82.79,47.83,612,408,6
367,286.27,89.95,351.48,133.02,271.49,125.33,422.60,127.65,200.71,113.06,490.08,119.87,138.47,107.96,510.44,117.06,117.55,105.91,351.64,258.58,303.00,265.31,438.66,308.47,204.15,264.05,519.37,361.96,182.79,361.43,517.22,381.75,134.34,381.42,327.32,261.95,311.49,129.17,165.85,2.25,5.16,150.91,3.71,78.36,87.52,106.64,53.37,97.53,612,408,6
368,282.52,55.01,351.77,111.90,269.64,98.77,428.33,105.82,197.60,87.80,487.27,109.95,133.01,85.47,505.78,108.29,110.55,84.77,332.97,234.82,284.18,233.27,400.47,302.76,186.27,266.46,475.14,369.37,183.02,368.60,477.08,390.17,137.56,386.78,308.58,234.05,310.70,105.34,166.80,8.55,6.59,116.09,3.45,69.45,95.49,97.71,45.76,70.33,612,408,6
369,290.64,62.66,357.96,119.04,270.98,109.17,426.34,130.49,204.39,101.67,487.51,139.09,143.92,93.34,507.44,140.48,121.63,91.50,356.51,243.16,306.73,245.71,423.60,311.87,220.05,274.07,485.29,373.99,210.20,372.17,494.95,396.30,162.44,392.60,331.62,244.43,314.47,114.11,176.93,1.49,1.41,116.20,0.49,66.15,73.00,103.92,36.82,79.38,612,408,6
370,219.40,126.91,233.51,147.45,181.39,152.75,270.50,143.30,143.25,162.39,305.48,138.96,115.56,171.37,318.21,138.04,106.59,171.68,220.57,235.11,185.19,232.22,270.76,262.08,149.51,278.97,291.09,325.83,120.17,322.64,317.79,336.64,102.39,335.58,202.88,233.66,207.45,150.10,172.22,0.66,3.79,99.10,44.06,3.46,99.53,72.68,64.88,34.23,612,408,6
371,124.55,45.18,153.54,61.81,121.23,61.59,182.59,65.10,94.51,64.65,209.95,67.67,69.32,66.62,218.69,66.71,61.46,67.58,148.73,114.23,130.69,115.40,178.51,139.20,92.18,124.83,210.07,164.67,101.61,162.09,220.99,173.54,85.69,169.92,139.71,114.82,137.38,61.70,166.99,1.10,2.07,126.28,1.06,90.44,81.03,85.96,47.52,78.76,275,183,6
372,135.04,21.65,166.10,44.92,127.00,44.49,196.39,45.89,97.64,41.12,223.64,44.30,72.23,36.07,231.94,41.75,63.86,33.91,159.56,103.49,134.55,102.25,192.64,130.41,95.17,116.87,217.65,155.25,98.08,155.34,223.71,167.48,80.34,164.51,147.05,102.87,146.55,44.70,175.30,5.19,4.72,120.50,5.68,73.95,87.66,97.03,50.37,70.13,275,183,6
373,115.07,43.42,145.22,60.81,111.98,59.12,169.87,65.55,87.84,57.90,190.82,68.26,65.71,55.00,198.43,68.49,57.13,51.99,143.41,111.02,122.57,111.99,166.56,138.68,87.31,125.70,196.49,164.89,93.94,163.07,201.45,171.14,78.36,171.48,132.99,111.50,128.60,59.96,171.99,3.53,4.60,108.67,8.87,78.80,74.23,97.75,35.05,73.62,275,183,6
374,141.00,34.65,148.53,54.43,112.21,55.97,179.55,50.89,80.35,52.51,202.32,48.59,56.30,53.21,211.84,48.00,47.83,52.18,136.35,114.09,116.27,111.47,175.50,125.89,86.78,140.56,184.20,166.72,54.00,167.00,201.50,174.87,50.18,176.02,126.31,112.78,130.37,55.20,167.28,0.75,7.87,118.61,61.19,5.73,100.55,92.17,77.25,41.36,275,183,6
375,105.71,37.07,143.85,60.46,100.80,61.41,177.89,61.78,67.95,59.28,207.80,61.04,35.73,58.06,217.51,61.40,25.06,57.56,136.79,126.02,111.15,126.42,171.65,155.00,62.43,138.72,209.41,183.93,58.65,185.73,215.21,199.67,36.74,194.07,123.97,126.22,122.33,60.93,178.51,3.64,1.55,126.09,2.29,71.24,86.33,95.16,48.81,77.28,246,205,6
376,435.66,164.37,448.69,182.41,406.20,184.18,479.09,181.68,373.38,185.36,509.12,176.32,351.50,186.88,519.52,174.53,340.98,185.84,442.29,250.70,416.17,250.73,482.62,270.56,389.99,273.61,491.12,319.82,366.48,293.13,502.15,332.53,356.34,304.06,429.23,250.71,427.45,183.30,179.32,8.73,1.89,112.62,54.00,1.47,89.87,89.45,62.28,50.34,612,408,6
377,110.63,56.54,140.62,76.02,106.87,73.45,170.93,76.02,81.77,71.89,195.52,75.49,59.75,67.86,202.89,73.22,53.19,67.38,131.79,128.29,113.18,127.54,163.31,149.58,75.82,131.23,194.76,169.99,74.42,168.69,193.79,178.93,56.49,176.56,122.49,127.91,123.75,74.74,176.43,1.24,6.79,140.32,1.06,82.21,91.36,92.21,57.32,83.00,248,203,6
378,150.87,60.18,160.25,69.28,139.14,68.49,177.83,67.75,122.45,65.82,194.80,66.68,107.69,64.45,199.56,65.85,102.25,64.38,152.38,106.11,139.26,104.83,174.11,119.03,122.77,125.29,171.41,146.43,106.81,144.38,181.32,151.47,100.00,148.97,145.82,105.47,149.69,68.88,165.93,1.37,3.82,98.13,64.88,1.02,101.01,93.06,65.30,32.82,300,168,6
379,152.33,55.56,155.51,76.42,126.40,75.28,178.13,76.84,102.35,76.81,199.88,74.22,80.58,75.99,207.82,73.90,73.09,75.80,148.74,121.47,130.15,122.08,181.13,127.85,105.95,141.72,184.84,161.99,81.86,162.24,198.65,168.17,81.64,170.25,139.45,121.78,140.96,75.85,175.29,7.95,5.78,129.79,72.64,1.37,90.80,84.48,80.73,49.06,275,183,6
380,151.84,36.02,156.26,58.30,121.14,59.45,186.68,53.22,89.46,55.23,213.72,46.87,61.35,55.76,223.68,45.87,52.99,54.52,149.06,118.19,126.51,118.24,187.58,122.89,92.87,141.83,183.26,158.03,61.84,162.09,199.03,172.05,52.23,172.51,137.78,118.22,138.70,58.87,162.94,3.76,8.69,138.00,90.06,1.91,100.36,96.71,83.93,54.07,280,180,6
381,144.31,32.52,148.39,53.26,112.03,53.72,175.04,53.44,83.67,54.32,201.57,52.35,56.53,54.66,211.55,53.17,47.70,53.38,141.77,107.08,120.15,107.90,181.08,118.19,89.61,133.81,187.68,159.29,59.71,158.77,206.57,166.63,56.75,167.82,130.96,107.49,130.21,53.49,178.39,2.73,0.52,123.91,65.10,0.46,88.82,89.57,73.42,50.48,264,191,6
382,157.83,35.96,159.28,49.31,131.75,50.53,181.63,49.24,108.09,52.78,205.06,46.62,86.55,53.46,212.98,46.30,78.90,53.09,149.63,90.66,132.41,92.17,182.96,91.72,106.15,112.11,183.69,127.86,75.30,131.13,197.39,134.38,69.00,142.04,141.02,91.42,145.52,49.92,174.74,6.20,3.62,140.98,87.03,5.54,96.36,78.39,94.36,46.61,300,168,6
383,144.45,35.05,167.99,56.23,138.24,54.74,197.15,53.76,114.01,52.88,221.81,51.70,89.93,49.55,229.88,51.50,82.33,49.67,164.09,103.24,144.16,103.16,192.63,123.43,106.54,105.51,222.40,141.84,102.69,140.83,225.40,148.70,87.13,148.78,154.13,103.20,153.12,55.49,170.77,0.10,3.50,141.16,3.54,80.21,93.64,95.59,53.52,87.65,300,168,6
384,148.62,31.58,149.25,49.28,124.99,51.39,174.16,47.31,95.68,50.61,196.23,45.55,70.51,48.37,202.18,44.21,62.57,47.32,145.91,99.61,129.35,100.01,180.30,103.40,103.46,121.83,182.67,138.70,74.56,139.97,195.79,146.66,68.23,149.73,137.63,99.81,137.12,50.33,173.97,0.06,3.57,133.60,79.87,8.00,93.92,92.11,83.13,50.47,265,190,6
385,128.04,25.93,157.85,46.80,121.59,46.68,186.82,47.14,93.53,42.02,212.15,47.45,65.73,40.52,219.92,46.45,57.46,38.77,150.29,99.74,127.84,98.89,180.71,124.65,87.33,107.07,216.26,150.98,86.82,148.58,225.90,158.29,70.05,155.86,139.07,99.31,139.72,46.74,171.24,0.06,6.31,129.26,2.80,77.89,90.05,98.71,51.39,77.87,262,192,6
386,123.03,28.94,155.42,46.79,121.33,47.23,182.64,49.69,95.93,44.73,205.56,50.47,70.71,41.77,212.79,50.80,62.24,40.37,150.96,100.53,128.79,100.61,174.71,128.26,97.71,118.22,201.32,156.95,95.03,156.18,207.85,166.34,80.76,163.69,139.87,100.57,138.37,47.01,179.57,4.11,1.05,101.06,2.26,56.44,82.32,97.24,38.98,62.08,275,183,6
387,324.03,92.79,331.59,140.13,255.61,139.39,395.11,128.27,188.31,129.66,453.42,118.39,126.64,127.93,472.73,115.76,106.97,126.02,307.28,267.34,268.37,265.47,406.20,275.84,189.34,321.05,431.50,368.45,111.98,370.93,474.92,388.74,119.47,389.60,287.82,266.40,293.60,139.76,161.20,0.96,6.62,139.97,69.81,2.30,103.19,95.62,87.69,52.27,612,408,6
388,104.43,61.92,129.65,83.36,94.81,78.14,159.59,81.69,66.99,77.81,185.23,79.77,39.82,78.62,193.07,78.69,31.31,77.57,121.34,130.65,101.71,129.36,149.52,150.32,65.80,127.99,183.26,166.99,67.70,164.91,189.17,172.05,49.76,173.04,111.53,130.00,112.23,80.75,176.12,1.10,2.40,147.26,8.63,95.13,94.01,89.87,55.90,91.36,227,222,6
389,136.79,68.73,141.50,89.05,107.08,88.89,168.03,87.86,77.32,85.81,193.98,84.12,52.69,82.74,203.68,83.43,44.04,81.56,132.79,143.96,110.97,142.97,171.30,155.18,84.58,168.60,176.01,197.25,57.19,197.46,195.57,204.37,58.36,208.88,121.88,143.46,124.29,88.97,171.51,5.63,1.19,119.58,67.37,2.32,95.10,93.38,76.28,43.30,225,225,6
390,130.51,33.38,158.39,50.73,126.40,51.59,182.69,49.83,104.44,49.06,205.18,48.80,82.85,45.93,211.02,51.53,74.46,45.40,154.14,99.30,135.96,100.76,180.83,121.58,102.23,110.40,204.66,143.50,105.21,144.84,211.61,153.98,90.10,152.15,145.05,100.03,142.40,51.16,171.31,0.54,1.66,124.20,2.77,78.99,89.00,99.69,47.05,77.15,300,168,6
391,129.32,70.03,97.92,87.98,132.00,87.69,69.38,90.76,159.14,88.05,42.60,88.79,185.86,85.50,34.91,86.77,193.96,84.36,99.59,142.00,120.50,143.14,69.70,165.60,161.90,143.72,35.09,188.83,167.91,186.14,41.52,188.52,185.82,193.07,110.05,142.57,114.96,87.84,173.68,9.75,6.24,140.92,4.41,81.14,79.32,94.36,46.58,94.34,225,225,6
392,147.95,26.34,175.97,43.73,139.77,42.84,201.77,44.20,110.98,41.58,225.01,39.26,84.24,38.92,233.14,39.27,75.34,38.79,166.58,96.19,144.92,95.57,192.54,117.67,107.29,101.87,225.17,140.66,98.80,141.75,226.80,149.25,80.73,147.53,155.75,95.88,157.87,43.29,178.52,13.02,3.17,130.89,4.44,68.48,91.29,90.19,52.70,78.19,311,162,6
